grupo,n_contribuyentes,perct_recepcion_extra,recepcion_extragrupo,perct_emision_extra,emision_intragrupo,emision_extragrupo,tasa_emision_intra_extra
1992,8,66.3551569352428,20504893824.0,49.96674693134732,10396839773.0,10383019891.0,1.0013310079480806
599,3,49.10665610583719,1347383908.0,49.97036692155019,1396406883.0,1394752670.0,1.0011860260500522
3265,3,15.809000366836873,293945880.0,50.044626269501705,1565411911.0,1568208747.0,0.9982165410023695
2566,3,31.262802436869375,4714621128.0,50.11926301840589,10365988288.0,10415557686.0,0.9952408311206774
220,3,71.35662634973824,1529205052.0,50.41408550619274,613840563.0,624092768.0,0.9835726264977325
2644,3,81.51321404640244,8095162950.0,50.460780902307654,1835942141.0,1870095569.0,0.981737068112373
231,6,37.82468160522872,5930830732.0,50.504126312897334,9748959501.0,9947550076.0,0.9800362326921952
3184,3,76.22648082242742,1545943536.0,50.74517516356064,482148958.0,496737800.0,0.9706306989321126
2365,34,91.74342737782999,15152787714.0,51.21904179136803,1363695425.0,1431853238.0,0.9523988833553904
506,6,46.55083905955696,1116519990.0,51.23457110592561,1281975961.0,1346886309.0,0.9518071068313161
1388,5,15.588440637971532,465334652.0,51.33370564864054,2519791717.0,2657902107.0,0.9480378191370311
582,23,93.23423686242364,20946054.0,51.515151515151516,1520000.0,1615000.0,0.9411764705882353
608,6,61.96930865845002,1819424459.0,51.57958589116477,1116584508.0,1189435646.0,0.93875150938599
576,61,81.86711753644957,753565592452.0,52.03095466098616,166908482034.0,181041911505.0,0.9219328311687116
1928,6,25.001804260051337,19984661896.0,52.24454528200817,59948216900.0,65583446978.0,0.9140754208925563
2900,21,55.380736875981476,20923505915.0,52.375863123860846,16857692197.0,18539678344.0,0.909276411608061
1141,160,78.89135375613148,565262991335.0,52.553380740978916,151245173910.0,167523952894.0,0.9028271557423175
2287,6,58.577832407377485,155318473.0,53.14701729599663,109830418.0,124584579.0,0.8815731359496748
215,6,69.28298417031064,17953024954.0,53.208788136619724,7959578507.0,9051262183.0,0.8793887908748914
2270,24,65.53648626298532,15010114720.0,53.238090922159174,7893332773.0,8986501538.0,0.8783543562110945
749,39,84.4553140688129,394895791133.0,53.25289036125497,72683775040.0,82799153427.0,0.8778323452797347
2649,6,97.68248877288292,25089361163.0,53.541599024835904,595243599.0,685996363.0,0.8677066397216453
2717,4,41.48543513032107,473106001.0,53.85679436288095,667308700.0,778860223.0,0.8567759403987434
3126,2,66.74094922226847,18183318.0,54.205140487386416,9061302.0,10725421.0,0.8448434798037299
798,8,79.776095452351,263184794.0,54.415889545107866,66719537.0,79646239.0,0.8376985258525516
2449,15,44.800153152567525,27834063051.0,54.43590413101948,34295329579.0,40972990630.0,0.8370228546092341
1164,3,29.597727028282563,804677232.0,54.59631049725612,1914035699.0,2301559377.0,0.8316256005069383
2242,3,62.18330360305394,206431429.0,54.849438473445964,125541009.0,152508709.0,0.8231727212378409
2023,4,50.70491924949282,205527630.0,54.853014433879835,199812982.0,242770237.0,0.8230538655362436
1396,49,46.779551866174266,19404257312.0,55.47329611401401,22075954742.0,27503180508.0,0.8026691580480536
2083,4,80.65294490692074,26673221349.0,55.667569344216204,6398381157.0,8034351410.0,0.79637805598548
2492,3,65.42719336464023,1611414512.0,55.876171818380996,851497970.0,1078293721.0,0.7896716390134669
1249,13,25.524369909789623,43777719.0,56.04543426856434,127735698.0,162872788.0,0.7842666633790293
1408,8,51.81821791626698,992676225.0,56.507939502202746,923013401.0,1199243835.0,0.7696628275766788
1480,3,74.50632741813075,240935974.0,56.6742401801095,82440553.0,107840133.0,0.7644700605107748
832,3,65.10391861666353,3934560554.0,56.80050729552877,2108947483.0,2772932722.0,0.7605476563740445
3178,8,32.851828211995645,446601879.0,57.002632622736606,912841121.0,1210175186.0,0.7543049399461079
2534,3,87.33552625470887,700809955.0,57.61443855881928,101624043.0,138136950.0,0.7356760302004641
1168,5,61.130636187616105,14009929881.0,57.96748451241825,8908087589.0,12285237354.0,0.725105045373794
3080,8,58.79209722760994,564905142.0,58.127187977264875,395947028.0,549647521.0,0.7203653484684779
2282,2,76.39493763613365,4734468563.0,58.27221857855982,1462890463.0,2042904509.0,0.7160836233682227
2547,2,58.609890198771076,280579592.0,58.28440687671523,198144376.0,276844378.0,0.7157247599949456
642,5,42.74571258614862,603273864.0,58.34620037378282,808034610.0,1131847507.0,0.7139076642415576
2193,25,78.20378291223716,355640339096.0,58.348151579790965,99120704235.0,138853618621.0,0.713850349882125
1101,2,73.47492455816608,4233251680.0,58.447989286824644,1528240020.0,2149656654.0,0.7109228430299828
1060,5,86.54287453870656,2203269093.0,58.468971658235766,342600922.0,482326694.0,0.7103088555160914
654,10,56.89112856458848,14099581680.0,58.6300898671938,10683863535.0,15141340099.0,0.7056088473770964
260,19,70.31454389313657,10996247130.0,58.69207476885126,4642405304.0,6596128895.0,0.7038075480179046
1706,6,19.154594009848726,360321303.0,59.13518746512675,1520800807.0,2200740325.0,0.6910405510927329
1041,26,28.506304130010374,17678270711.0,59.57310088001626,44337031695.0,65335074403.0,0.6786099518540407
190,35,39.715751291290104,8926081027.0,59.72513713434461,13548833174.0,20092083790.0,0.6743368838996864
893,7,98.78630663385619,3369875237.0,59.81198889991308,41402451.0,61619445.0,0.6719056135607843
552,16,51.19508288557093,8352737531.0,59.89785211602935,7962769858.0,11893448021.0,0.6695089467697098
3088,9,83.46614720288925,1553223231.0,60.29763846381814,307678803.0,467284678.0,0.6584397423790557
940,19,34.0870485621108,21819964763.0,60.35831060743696,42192514121.0,64242188253.0,0.6567726795799127
1748,62,57.34444795754471,42139782340.0,60.69103054932734,31345592166.0,48395984894.0,0.6476899320192602
3182,9,50.4327571801922,404534216.0,60.85574388772721,397591701.0,618117219.0,0.6432302624463856
1700,6,19.7765820874055,284290165.0,61.23737271961802,1153218924.0,1821860437.0,0.6329897178616871
79,4,46.583454468745614,441959669.0,61.386944934323154,506788495.0,805691168.0,0.6290108606477861
2402,14,25.67287477300188,56736109.0,61.559644516241285,164260213.0,263051686.0,0.6244408294725775
518,86,81.67609378427197,71467360044.0,61.581897506017725,16033592478.0,25700880172.0,0.6238538279894362
3264,7,99.32935606231055,22696932962.0,61.73123118216729,153243322.0,247196323.0,0.6199255722747947
1135,6,38.027328500119516,141612972.0,62.392862255687774,230784926.0,382888275.0,0.6027474359197863
994,2,76.56527150887176,1287003464.0,62.49306764819173,393919804.0,656338853.0,0.6001774878928279
946,2,31.15254805419233,259739213.0,62.56099369980587,574026335.0,959204356.0,0.5984400836061258
1823,2,94.69092581672045,323628337.0,62.62914595848682,18145000.0,30408881.0,0.5967006809622492
476,19,67.99344019240338,749847847.0,62.73840583335125,352975962.0,594315666.0,0.5939200027750909
1130,2,91.99476785926308,699191364.0,62.74700741099305,60842473.0,102479904.0,0.5937015026868097
3132,6,52.04696144633114,2200248385.0,63.197018604498886,2027180698.0,3481016250.0,0.5823531269065463
1226,3,70.44865173860035,1199877666.0,63.48035936743418,503316982.0,874892040.0,0.5752903889718782
460,7,43.60323628594855,13944516600.0,63.782159539937965,18035945833.0,31762566734.0,0.5678365348759286
3130,2,93.89829193632885,1140278086.0,63.83483465965574,74097663.0,130789173.0,0.566542790204813
2655,5,29.31452461380397,74362385.0,63.84060496459673,179308401.0,316574898.0,0.5664011964713639
1395,16,87.50245539502417,2910926320.0,63.871042584137285,415753265.0,734994763.0,0.5656547310664307
1339,9,72.29741014416909,524110972281.0,64.18413559697139,200826437283.0,359892787648.0,0.5580173990022332
200,17,81.10524033294412,535219612523.0,64.2038432329311,124687947489.0,223639802611.0,0.5575391590998796
2145,2,95.40282580158517,197815545.0,64.2161600357563,9532134.0,17105963.0,0.5572404196127397
1953,3,60.89958341499536,565226806.0,64.42032557894818,362902377.0,657068668.0,0.5523051009335298
762,13,97.2135700983353,3411734162.0,64.4215321701894,97790443.0,177068057.0,0.5522760268386522
1117,26,33.31335233876905,3346951622.0,64.55982546504625,6699925642.0,12204963315.0,0.548950903749603
761,2,79.84900741881738,4560625835.0,64.75085829473787,1150936503.0,2114211093.0,0.54438107283169
2010,2,26.63850835646644,74725500.0,64.83892630924504,205791333.0,379490376.0,0.5422834043095733
1461,7,52.74346927596215,72529494.0,64.96969694682781,64984202.0,120524333.0,0.5391791050193988
1151,3,44.34635734906639,2060441070.0,64.9743249051294,2585805416.0,4796794374.0,0.5390694731497782
499,7,24.518929533330788,148432166.0,65.03450538933906,456945674.0,849901774.0,0.5376452761704672
134,34,39.25657804730909,8276009428.0,65.16381150419703,12805831730.0,23954308466.0,0.5345940897511694
1374,12,82.57093569966885,5318673258.0,65.75435574393147,1122664984.0,2155605898.0,0.5208117982241669
1692,4,38.440632792309486,328006850.0,65.77826306224216,525274759.0,1009640783.0,0.5202590543531956
1780,6,87.46417735900177,268307165.0,65.82421394624016,38455184.0,74066541.0,0.5191977845975013
1573,69,28.27472184194758,30524846749.0,65.8907390083614,77433232979.0,149582043013.0,0.5176639616579536
1234,4,63.19223791228117,2258923113.0,65.99087786778375,1315761354.0,2553086977.0,0.5153609594398084
1806,8,64.46681141764337,1901177202.0,66.49354969744057,1047901805.0,2079561103.0,0.5039052728425648
1857,8,96.2998790722369,21339606214.0,66.49985021492006,819929623.0,1627610547.0,0.5037627855823915
672,5,21.920701003797667,2851340681.0,66.516779449007,10156184400.0,20175976703.0,0.5033800618182643
1554,4,96.23454662280366,2664439793.0,66.63115659999256,104253869.0,208174907.0,0.5007994023026031
2080,31,86.98824241703102,4165771057.0,66.72290808573449,623118730.0,1249396848.0,0.4987356347164404
2014,3,41.072441656983585,1095311858.0,66.9373801348932,1571468625.0,3181538340.0,0.493933580885277
3141,4,84.52523146695708,391215152.0,66.9405740777983,71623157.0,145026573.0,0.49386230066954695
985,6,78.44913492876756,672119059.0,66.9760395203413,184638711.0,374466582.0,0.49307126423366665
743,4,87.68389682724379,90291893.0,67.00120651554823,12682423.0,25750567.0,0.4925104367604799
768,5,57.27953399018201,6801587878.0,67.08518625855558,5072789241.0,10339083604.0,0.49064205642339825
415,2,31.54374918587927,280105410.0,67.20966938644628,607884817.0,1245969065.0,0.48788114735416804
1443,4,32.74773801308054,1234233262.0,67.28161666264455,2534678232.0,5212276151.0,0.48629008873862334
1624,2,62.27151022258345,1491121674.0,67.29435493056141,903427083.0,1858870010.0,0.48600874624901824
1003,5,37.43963975090341,757439910.0,67.37663877974717,1265656239.0,2613944733.0,0.4841939552208581
2778,4,45.8181510821004,3322994290.0,67.43657982445544,3929577478.0,8137881827.0,0.4828747285273156
1330,3,96.44340787488579,3354739605.0,67.4850053897768,123714422.0,256769793.0,0.4818106544175934
2394,2,20.662640147293228,70498615.0,67.52521368341012,270690190.0,562849367.0,0.4809283013726833
614,23,55.142860059946216,4410429936.0,67.61042492072183,3587758644.0,7489134570.0,0.4790618475960968
905,11,72.65583908810328,576598684.0,67.69411485095667,217003993.0,454712606.0,0.47723329007509413
943,5,65.66975493392891,121464144.0,68.0147981150301,63497935.0,135024917.0,0.47026827648410996
210,63,82.3172874487222,739446612698.0,68.0404895862719,158841748855.0,338167582010.0,0.4697131165290198
1501,23,71.26275354032454,9460300311.0,68.10302980299006,3814937932.0,8145251103.0,0.468363452981199
1981,6,58.15268155802803,1988462260.0,68.17137028860908,1430919627.0,3064780125.0,0.4668914469027366
59,58,35.56646388517701,95211611056.0,68.28393451013193,172488915382.0,371364531500.0,0.4644733159768652
2837,2,83.50493024469239,6871720712.0,68.35561230190943,1357399044.0,2932142144.0,0.46293766718561924
2133,17,87.9487228898653,125188067.0,68.36567333206236,17154042.0,37071996.0,0.46272237405291045
864,3,53.83848551883409,964896087.0,68.5527442451296,827309020.0,1803473858.0,0.4587308079516393
719,4,90.16413769827616,583730066.0,68.65869597695034,63678184.0,139498378.0,0.4564797448755999
2234,9,99.42495724690103,1942133894.0,68.86056578957034,11232693.0,24839552.0,0.4522099673939369
1332,5,35.121418131618164,1206898709.0,68.99615356170544,2229462273.0,4961459271.0,0.44935615737719115
2918,4,87.0505599475926,2775200106.0,69.21554540464523,412832352.0,928209279.0,0.44476214722262003
378,8,19.023701313169333,6667580005.0,69.2319172500113,28381225142.0,63861198192.0,0.4444204923413943
1338,4,60.4666813733734,800800346.0,69.38374461819551,523565946.0,1186525440.0,0.4412597727360991
1289,3,30.874356147156295,1127323092.0,69.38716777576458,2524001932.0,5720912859.0,0.4411886693972802
1115,3,36.470186000998055,867816576.0,69.56302573774842,1511706731.0,3454972013.0,0.437545289892917
482,66,49.372724055404746,5563223785.0,69.62414584647011,5704584284.0,13075412009.0,0.436283329356922
2607,3,34.656086432180935,1562858688.0,69.7352821810172,2946763860.0,6789867017.0,0.43399434077605586
1391,16,55.017553848119775,22972334412.0,69.87907312244208,18782219917.0,43573829063.0,0.43104359476520304
829,3,94.89912691009992,7096378374.0,69.8952840556586,381433704.0,885589392.0,0.43071169036767326
1963,191,78.42306215406396,801218158997.0,69.97481564491675,220443246449.0,513751234564.0,0.4290855799812945
1961,6,74.07733394160483,5748888039.0,69.97980800877848,2011769281.0,4689617844.0,0.42898362892701414
46,41,93.01116337344756,23992960619.0,70.00979805453088,1802825337.0,4208555781.0,0.4283714962598472
2042,3,38.71963044621095,1108956900.0,70.18333647365722,1755112016.0,4131234102.0,0.4248396417792738
85,9,84.74078151041498,8778254066.0,70.27156242241183,1580694612.0,3736418364.0,0.4230507555657651
2437,12,80.61585922615953,20599582528.0,70.37394860770033,4953184292.0,11765831774.0,0.42098037666537863
902,6,35.426180164428,3809889337.0,70.48288739559551,6944556441.0,16582664985.0,0.4187841005822503
783,13,95.10695438986961,21770437153.0,70.51570750416086,1120041564.0,2678732187.0,0.4181237562439459
2068,26,46.04341884515068,446904962.0,70.54833687607695,523711411.0,1254495167.0,0.41746785860674424
2421,4,16.177952845636824,4689394079.0,70.6357745511656,24296931470.0,58446376411.0,0.41571322230726276
382,11,68.83543926892767,31425826984.0,70.65455196418759,14227730715.0,34255872935.0,0.41533697716583967
1796,54,23.784305325707553,14949917570.0,70.66230209585783,47906312054.0,115386364183.0,0.4151817452019005
2392,4,20.816589990003635,955094614.0,70.7228840829725,3633046933.0,8776122547.0,0.41396948521894883
330,53,37.89797828154147,12507595744.0,70.76434731867056,20495736653.0,49609544992.0,0.41314099245024577
2947,31,66.67077482253471,47398044301.0,70.799078163914,23694641253.0,57448828758.0,0.41244776900173824
2857,15,85.14619138389949,283770138009.0,70.8802695468561,49503885640.0,120497295242.0,0.41082984925577937
146,3,35.60577030191524,429938025.0,70.96946461609649,777557337.0,1900854641.0,0.40905670545694295
2841,4,57.50103202398187,1127962117.0,71.07236323671522,833675922.0,2048259885.0,0.4070166721055517
586,8,34.853796795092215,68548418.0,71.1228624018506,128125759.0,315566967.0,0.4060176520313674
1033,26,73.5449949402776,10553838835.0,71.33675531741484,3796340730.0,9448289360.0,0.40180191200240717
2310,3,37.504107654109234,271381000.0,71.60586831663267,452222405.0,1140439100.0,0.3965335851778495
1874,3,32.682683715682806,1533443103.0,71.80085110926525,3158469949.0,8042116144.0,0.3927411507674441
2302,29,80.88703049721686,100820280321.0,71.85724670144928,23823039753.0,60827667661.0,0.3916480882641876
565,2,93.4609017987558,342899526.0,71.8891009748213,23991355.0,61354030.0,0.391031444878193
2527,5,80.27898811029053,1081826242.0,71.9916602434334,265757064.0,683092694.0,0.3890497824589528
420,7,70.3553885240029,86764282793.0,72.06817096619275,36558585026.0,94326452906.0,0.38757510644900495
1656,7,33.27355011222258,185689392.0,72.10495751080516,372379679.0,962551713.0,0.38686719266167885
1240,4,97.58318762110166,79643579234.0,72.16738901680753,1972507692.0,5114530219.0,0.3856674235049622
2755,47,28.151930665772802,36413094381.0,72.20002295449166,92931833373.0,241355613055.0,0.3850411109014595
524,13,80.03013330852743,143420201722.0,72.3222287586217,35787548900.0,93513140046.0,0.382700750743647
1067,32,74.20242681785354,561044473815.0,72.67124615122758,195055424632.0,518681563565.0,0.37606006909392703
222,6,58.13846172965659,1624298216.0,72.67378711460658,1169546285.0,3110396530.0,0.376011956584841
1241,3,60.87460467337472,2678089517.0,72.78586002886468,1721264748.0,4603626466.0,0.373893225419649
1246,8,80.17362915757634,4264665984.0,72.79260698450874,1054621703.0,2821610402.0,0.3737658828633706
2626,16,53.08045948400777,12209903336.0,72.86441118299311,10792729751.0,28980609327.0,0.3724121059437102
1195,25,63.245408090946896,15982583841.0,73.09890076564821,9288158057.0,25238899652.0,0.36800962740322873
1302,8,22.4087858668334,1550133674.0,73.29542757134102,5367392707.0,14731759681.0,0.36434158737482597
3087,6,68.75075929597412,1952192824.0,73.30789467052448,887329014.0,2436983561.0,0.3641095607702378
172,5,88.17365045463261,73442379894.0,73.36829415363307,9850508078.0,27137389486.0,0.3629865755172144
